id,school,professor,course,rating,review
789,숭실,?,채플(공통채플,3,앞뒤에 밴드 노래하는 거 좋았음 글고 공강때 편하게 숙면할 수 있어서 넘 편했음 근데 제발 문화채플이랍시고 이상한 거 하지 말았으면
790,숭실,조문기,컴퓨팅적사고A그룹(온&오프),4,코딩 어떻게 두 시간 하고 있지 했는데 그렇게까지 길게 안 하십니다. 시험 나올 것만 딱딱 짚어주시는 스타일. 코딩을 배워봐야겠다!가 아니라 필수과목 빠르게 채우고 싶은 사람에게는 최고의 강의가 아닐지..
791,숭실,조은식,채플,2,매번 그냥 멍때리거나 잠만 자는듯이상한 연극같은건 그만 봤으면 좋겠음
792,숭실,김윤곤,공업유기화학2(영어-한국어)(온&오프),1,도망가라. 유기1보다 체감분량이 3배는 많다.
793,숭실,조문기,컴퓨팅적사고A그룹(온&오프),4,강의 시간보다 일찍 끝내주시고 배우는 것도 딱히 어렵지 않아 좋았어요. 시험은 예상 문제 올려주시고 그 중 몇 개 뽑아서 출제하시는 방식이라 부담 없었어요!
794,숭실,한래희,사고와표현,5,일단 교수님이 무척이나 좋으심. 글쓰기 전에 조별로 토론하는게 많은데 나는 재밌었음. 과제는 많은편은 아닌데 과제 하나하나가 비중이 크게 작용함. 대면첨삭 자기 순서아니면 휴강이라 좋음.
795,숭실,조은식,채플,3,의자가 좀 불편한데 1교시 듣고 자기 딱 좋아요ㅎㅎㅎㅎ
796,숭실,이찬규,기초프랑스어(불문제외),5,그냥 들으세요 무조건 들으세요 들으시라구요숭실대 교수님 중에 제일 좋으시고 귀여우심열심히만 하면 성적 잘나옴들으세요
797,한신,"나현기,김남석",채플,1,기독교 학교에서 채플 시키는거라고 하니 더는 뭐라 못하겠지만..그래도 지나치게 강의 질이 낮은건 용납이 힘드네요
798,한신,전창환,국제거시경제학,3,아버지께 쓴소리 들으면서 거시를 배우는 느낌입니다 ^^
799,한신,정지영,화폐경제와금융,5,교수님 시험 자세하게 안 낸다고 하시지 않으셨나요..? ........경제학 기초 없으면 어려울 것 같고 교수님 설명 일목조연 하게 엄청 잘하심 수업 잘 듣고 부가 설명들도 기억 해놔야지 TF문제 헷갈리지 않고 풀 수 있을듯. 교수님 진짜 친절하시고 존멋이심 교수님 덕에 참고 학교 다닙니다 ㅇㄱㄹㅇ
800,한신,김순진,중급중국어실습I,5,중국어 관심있고 좋아하면 추천합니다 ㅎㅎ.~~~~~~
801,한신,김동식,한국어학개론,2,"국문과 여러분, 20학번 여러분. 듣지 마세요 정말. 19학번들 다 몸 배배꼬아가며 듣습니다. ㄹㅇ"
802,한신,이은정,글쓰기의기초,5,"은정쌤은 항상 최고....말이 필요 없음 그냥.... 들으세요.... 괜히 수강신청 헬인 거 아님 빡빡하다고 느낄 수는 있으나, 들으면 뿌듯함"
803,한신,유순혜,성서와예술,3,시험 없어서 봐준다. 과제는 매주 조원들끼리 모여서 만들어야 함 존나 귀찮고 수업 늦게 끝나서 매번 다음 강의 지각함
804,한신,천지현,영어Ⅱ,1,재미없고... 지적하고..... 딴얘기하고..... 닭 키워다가 백숙해먹는 얘기를 해댐
805,한신,"나현기,김남석",채플,1,카아아악퉤 존나 싫음 들을 때마다 시간 아깝고 열받아
806,한신,하종문,사건으로보는일본사,5,출석진짜 널널 교수님도 재밌으셨음 근데 일본사 배경지식은 좀 있어야 다른사람 발표를 듣든 내가 발표를 하든 도움이 될거같음
807,한신,"나현기,김남석",채플,3,학점 짜고 출결잡는게 부담스럽지만 무교인데도 부담스러울 정도로 종교적인 느낌은없어서 괜찮았음 차라리 그외 교필인 기독교나 성서 잘못들는쪽이 더 부담
808,한신,정지영,증권경제론,4,배울수록 흥미는 느껴지지만 해당 과목이나 학과에 관심이 없다면 듣지 마시길 시험 개어려웠음 ㅠ
809,한신,유형동,구비문학론,5,언제나 스윗하신 교수님 과제는 한 번 종강 전까지만 내면 된다
810,한신,이강숙,영어Ⅱ,1,이 교수 들을바엔 토익공부해서 토익으로 영어수업 대체한다
811,한신,이영남,기록관리의이론과실제,4,시험 자체가 없는 과목. 대신 과제가 폭탄인 수업.
812,한신,류장현,신학입문,4,손놀림이 매우 좋아야 함.왜냐고? 필기가 매우 많음.강의 전 스트레칭 꼭 할 것.
813,한신,윤평중,예술철학,3,어느정도 예술에 대해 지식이 있어야 함.난 힘들었음.
814,한신,윤평중,예술철학,4,교수님이 조적조드립 한주만 하셨어도 넘 재밌었을 강의
815,한신,강윤형,영어Ⅱ,4,진짜 교수님 발음 넘 좋고 재밌으시고 자상하시고 마인드 개오픈이신데제가 자주 빠져서 넘 죄송합니다...교수님....그리고 단어시험 넘 어려워요....
816,한신,도키와유코,초급일본어회화2,3,어렵고 일본어에 대한 기초 없으면 절대 못 따라갑니다 최소 일상회화는 된다 하는 사람이 들어도 꽤 어려워요 전공아니면 듣지마세요
817,한신,허난희,글쓰기의기초,1,진짜 수업을 왜이리못하실까 ㅋㅋ 처음부터 끝까지 지루하고 진지하고 별로 중요한거같지도 않은데 괜히 오래말하고 자기가 좋아하는 학생은 얘기도 잘들어주고 자기가 별로다 생각하면 대충에 짜증내고 인상찌푸리고 그렇게 차별두지마세요 교수님 ㅋㅋ 기분나빠죽을뻔학점은 아직 안나왔지만 어케나올지 감이잡힌다^^그냥 듣지마세요 이번학기에서 글기 이교수님꺼 들은게 젤 후회
818,한신,최창원,C프로그래밍,5,역시 믿고 듣는 최창원 교수님 수업.교수님 이 열정적으로 가르치시고 남는 게 많은 수업! 나중에 가서 도움 되는 게 많음
819,한신,"나현기,김남석",채플,3,우선 수업 중간에 쉴 수 있는 시간 같아서 좋았음.
820,한신,"나현기,김남석",채플,1,누가 채플 좋아해... 아무리 미션스쿨이라지만 채플 무조건적으로 듣게 하는거 너무 싫어ㅠㅠ
821,한신,곽원일,"만화,애니메이션창작",1,비리총장과 학교에 돈 꽂아주고 교수되었을 가능성이 매우 높은 이번학기 첫 교수 >>>강원일<<<입니다. 배경 지식 엄청 많이 알고있는 척을 합니다. 하지만 막상 입을 열면 '나 때는 말이야~'와 '노오오오오력을 하세요'밖에 안나옵니다.강의계획서에 그림 그리는 방법을 알려주겠다는 식으로 문장을 적어놓고 막상 하는거라곤 인터넷에서 쉽게 긁어올 수 있는 자료들을 3주 넘게 똑같은 자료 반복해서 보여주면서 기초도 없는 학생들에게 5초만에 그려보라고 합니다. 절대로 이 교수에게 낚이지 마세요. 그리고 절대로 >>>강원일<<<강의는 듣지 마세요. 이 강의평 보면 대충 어떤 사람인지 윤곽이 딱 잡힐겁니다. 제발 도망쳐!
822,한신,한근식,R프로젝트,5,교수님이 설명도 잘해주시고 열정도 넘치십니다. 등록금이 아깝지 않았습니다.
823,한신,허난희,글쓰기의기초,1,진심 개노잼에 다른 글기랑 비교했을때 교수님이 별로임
824,한신,이재구,성서와여성,1,페미니즘을 네이버 지식백과에서 긁어와서 수업하는 사람!너네는 옛날처럼 과격하게 시위하지 말라는 사람!성서와 여성 교수지만 누구보다 여성혐오에 앞장서는 사람!4학년은 졸업해야 되니까 성적 잘 준다는 사람!자기가 수업시간에 안 와 놓고 에타에 올린 글 때문에 보강해야 된다는 사람!교목살에서 다 아니까 에타에 부정적인 글 올리지 말고 강의평가 잘 써달라고 매시간마다 말하는 사람!
825,한신,이윤선,세계음악여행,4,"여자들처럼, 남자들처럼 등 성역할 고정관념을 심어주는 언어 사용을 자제해주셨으면 좋겠다는 것 이외에는 큰 불만없는 무난한 수업"
826,한신,박지영,글쓰기의기초,4,수업진행 방식은 아래 나와있는 대로...굣 님은 딱히 무난한 편인데 글기가 아무래도 2학기 들어오면 맥빠지다보니까 분위기가 침침했음. 그리고 만우관 안쪽이 강의실인데 담배냄새나고 채광없음....추워지는 시기에 너무 어두운 곳이라 공부도 안됨...글기 안했으면...할거면 제발 밝은 데서....그리고 나중에 듣기로는 글기가 2학기 들어오면 원래 인기나 그런게 확 떨어진다네...교수님 피셜이니 우리 학교 글기 수업 진행이 그닥 좋진 않은가봐. 교수님은 적당히 좋으신 분이니 수업만 신경쓴다면 박지영 교수님 추천
827,한신,성민선,영어Ⅱ,1,계속 수업때 개별질문 해서 너무 스트레스에여... 걍 출석만하고 셤기간에 지문 빠짝 공부하면 성적은 잘나오는데 프린트 작성하고 제출하고 문제풀면서 끊임없이 괴롭힙니다... 글고 나한테만 자꾸 시키는거같애ㅜㅜ
828,한신,성낙선,소득분배론,3,?? 밑에 경제학과 챙겨줬다는건 무슨 근거로 말하는거임???? 경제학과인 나도 점수 폭격 받았는데 무슨소리... 그 교수님 원래 점수 잘 안줍니다 오티 때 얘기하셨을텐데 자기는 기존 점수보다 한단계 더 낮게 책정한다고;총장비리는 비리고 점수는 점수다 물타기하지말어라..;;
829,한신,이재구,성서와영성,2,"과제는 영화보고 감상문 두번 쓰기였고, 기말 한번 봤는데 진짜 음...웬만하면 다른 교수님꺼 들으세요 ^^ 후회하고 싶지 않으면 ㅎㅎ"
830,한신,전창환,경제정책세미나,5,"전창환 교수님의 강의..... 멀리서 보면 희극, 가까이서 보면 비극이니라"
831,한신,성낙선,소득분배론,1,본인 과(경제학과) 애들 학점 챙겨주고 타과생은 시험 잘 보고 시험시간 내내 답안지 꽉꽉 채워서 제출해도 B임. 혹시나 싶어서 다른 수업 A+ 받는 애들한테도 물어봤는데 최대가 B0. 이번 총장 비리사건에도 연루된걸로 아는데 여로모로 찝찝함. 경제학과 아니라면 지양하세요.
832,한신,정해득,수원의역사와문화,5,과제는 학기말에 답사레포트 제출하는거 1개 있음. 대체로 수업보다 답사 위주라서 친구와 함께 들으면 재밌음.
833,한신,도키와유코,초급일본어회화2,3,거의 매 주 즉석발표있는데 진짜 씹오타쿠같은 애들이 자기 일본어 좀 한다고 랩하듯이 알아듣지도 못하게 나대면서 발표할 수도 있으니 오티 들어보고 같이듣는사람들이 별로다 싶으면 탈주하세요 진짜 매주 고통받기 싫으면ㅋㅋㅋ;; 아 내일 수업때 또 고통받겠네...하....교수님은 한국어 전혀 못하시고 출석도 레포트도 시험도 매우 깐깐하시지만 성격은 좋으십니다 근데 약간... 기준? 같은거를 시험 다 본 후에 말씀해주셔서... 시험 다 보고 갑자기 자~! 이런 기준입니다 이렇게 안 한 사람 깎을게요~! 하는 느낌이라 꼼꼼하게 준비해야 함... 교수님이랑 친해지면 들을만한거같긴한데 제 학점이 안괜찮은거같네요 ㅎ
834,한신,손완표,경제수학,5,"장점 - 너그로운 출석, 준비하기 편한 All 객관식 시험 (난이도도 쉬움), 과제나 발표 부담 X, 조금만 공부하면 A+ 노리기 쉬움, 교재 구입X 교수님이 강의자료 다 올려주심, 완전 기초부터 설명해주셔서 내용도 쉽고 시험도 쉬움.단점 - 듣기가 힘듬."
835,한신,문철수,홍보학개론,1,듣지 않을 수 있다면 되도록 듣지말것!이 수업때문에 최악의 팀플을 겪어봤고 머리터질듯 시험 외워봤다..교수님 자체도 지루하고 목소리가 작으셔서 뒤에선 안들린다. 게다가 조별발표때엔 매우 깐깐하심;;;
836,한신,?,사랑할때와헤어질때,1,에프뜬거 아닌이상 씨플나와도 이거 다시 안 듣는다.그냥 이 수업 다신 안 들어도 되겠다 라는 좋은 교훈 얻은걸로 칠거임
837,한신,최수철,외국소설문학강독II,3,교수님이 매우 좋고 잘해주시지만....과제가 미친듯이 많다....진짜 죽는다....안내면 학점 조진다....살려줘
838,한신,"나현기,김남석",채플,1,제발 안했으면.. 왜 하는지 모르겠음 채플 말고 다른 강의를 필수로 했으면 좋겠음 사회에 나갈 때 필요한 지식들 같은거.
839,한신,김성기,학교사회사업,1,최악. 다시는 우리 학교 오지 마시길; 인성도 수업방식도 수업의 질도 최악 날로 먹기 장인임
840,한신,"나현기,김남석",채플,2,거의 자러가는 시간 솔직히 중간에 ㄱㅊ은 강의도 있는데 그게 정말 몇개안됨
841,한신,김영재,픽션영상제작실습,4,현장에서 오신 분이라서 그런지 굉장히 현장 지식이 많고 열정도 많음! 실습 위주고 교수님께서 장비 같은 부분에 대해 열심히 가르쳐 주셔서 재미있음 ㅎㅎ 중간고사 기말고사 전부 팀플로 대체이기 때문에 공부하느라 머리 아플 일은 없으나 팀플이 거지 같아서 차라리 공부하는 게 낫다는 생각을 하게 됨
842,한신,윤평중,영화철학,3,너무 어렵고 교수님이 중립 기어 넣으시는 척 정치 이야기를 가끔 하셔서 불편했음 그래도 교수님 자체의 지식은 광장히 깊어 보이심 어려운 건 제가 철학 전공이 아니라 기초지식이 부족해서 그랬던 듯 시험은 둘 다 오픈북이나 배운 걸 외워서 하는 시험이 아닌 그 개론을 적용해 자신이 직접 영화나 책을 비평하는 논술형으로 나오는데 주제가 어마무시하게 어려움
843,한신,천지현,영어Ⅱ,3,"애매,,,, 근데 화장실도 못 가게하고 잠도 계속 깨움 그리고 이름을 다 외우심"
844,한신,송주현,글쓰기의기초,5,나는 이 수업 좋았음 조별 싫어하면 비추천 근데 피피티나 글쓰기나 그냥 저냥 무난하고 @@@씨~ 이러시면서 학생들 배려 많이 해주심
845,한신,조성호,운영체제,5,교수님이 설명을 잘해주심. 진심 똑똑하구나 하고 느껴질정도.. 책은 자신이 쓴 책으로 수업하는데 그냥 책을 외우고 계심. 뭔가 내가 진짜 배우고있다는 걸 느낌. 그렇다고 수업 꽉채워서 하는것도 아니고 좀 늦게시작하고 거의 20분정도 항상 일찍 끝나고 더 빨리끝날때도 많음. 그래도 수업시간은 알차서 진도도 느리지 않음. 갓성호 추천bb
846,한신,이경옥,인터넷프로그래밍,2,"아 젭알 듣지마세요. ㄹㅇ 밑에분 처럼 피말려요.과목은 할 만하고 인프에 관심좀 가져볼라고 하면 교수님때문에 인프에 정뚝떨임..교수님하,,, 다들 듣지 말라했는데 말 안듣고 들었는데,, 정말 후회중 제발 도망쳐"
847,한신,백민석,정보기술법률,3,본인 방금 비쁠받는 상상함! ㅋㅋㅋㅋ 하지만 어림도 없찌!! 왠만큼 공부하면 그래도 될 것 같긴 하더라 잠만 내 성적표좀 보자... 어...? 이게 아닌데...? 눙물 ㅠㅠ
848,한신,"나현기,김남석",채플,2,렛츠 영원하라 렛츠 공연땜에 즐거웠습니당 ㅎㅎ 파이팅!!
849,한신,도키와유코,초급일본어회화2,4,학점이 어떻게 나올지 몰라서 일단 4점을 줬긴 했는데... 교수님 매우 친절하시고 착하심! 교수님하고 몇마디 주고받고 친해졌음! 근데 시험이 많이 깐깐하고 보고서 파워인플레 현상땜에 일본어 잘하는 경쟁이 아니라 누가누가 보고서 잘 만드나하는 수업이 되긴 하드라... 일본어 잘하는 고인물이라면 추천! 근데 초급에 맞지않게 고인물들 많을건 각오하셔야 됩니당... 총총
850,한신,곽원일,"만화,애니메이션창작",1,"원일이와 젤리가 하드캐리한 갓-수업 쩝쩝충, 꼰머, ㅈ문가 모든것이 종합된 이 강의! 우리 학우분도 다 같이 즐겨줬으면 좋겠어요!!! 수업내내 디게 심심하진 않았다 ㅋㅋㅋ"
851,한신,주인석,드라마창작워크샵-영화,3,이런 분들에게 추천드립니다!- 잠이 부족해서 꾸벅꾸벅 조시는 분!- 몸이 차가워서 열받아 따뜻~해지고 싶으신분!- 조별과제로 인.싸가 되고 싶으신 분!- 부장님 놀아드리기 사회생활 스킬을 일찍 배우고 싶으신 분!- 집이 멀어 두꺼운 교재가 싫으신 분!- 앉아서 멍때리기가 취미이신 분!
852,한신,고우경,시사영어,4,"학교에서 주위사람들보다 영어좀 한다 하는 사람들이 많이들음. 일단 영문과가 거의 인원의 절반 정도 되는거같음. (-_-) 수업은 주로 최근에 일어난 뉴스같은거를 학생들이 읽기 좀 더 편하게 바꿔 (교수님이) 책만들어서 그렇게 어려운편은 아님.지정좌석제를 씀. 과제 거의 매시간있음 약 3~40분정도소요.매 시간 조원들과 최근 시사들을 가지고 토론한다는점은 견해와 안목을 넓힐수 있을것 같지만 사람들 생각이 다 거기서 거기여서 딱히....^%수준은 수능3등급, or 토익700이상 정도면 크게어려움 없이 소화가능."
853,한신,정태성,물리로보는세계,5,진짜..무슨일이있어도 꼭들어요!!!!!!!하루공부하고A+나와요
854,한신,조현진,논리와비판적사고,2,수업 내용 자체는 괜찮으나 연강임 연강 자체는 괜찮지만 교수님이 매우 깐깐해서 힘듦 개인적으로 비추천
855,한신,이윤선,세계음악여행,5,교수님 정말정말 좋으신분 시험도 수업만 열심히듣고 공부 좀만하면 잘받을수있어요 다만 음악에 잼병이신분들은 좀 힘드실듯.. 저도 그래서 좀 힘들었어요
856,한신,우승명,사회복지발달사,5,과제는 발표하거나 대체과제하거나 이 둘중하나 아니면 거의 없었어요 학생들을 존중해주는 교수님이라 너무 좋아요 다들 우쌤 수업들으세요~~~
857,한신,신혜정,영어Ⅱ,1,정말 듣지마세요 수업중 화장실 점수깍고 초반 매일 조 바뀌고 거의 4일에 한번씩 단어시험봄
858,한신,신혜정,영어Ⅱ,1,"매일 조별수업 조끼리 해석, 발표 그냥 교수는 날로 먹는 수업"
859,한신,홍성표,성서의세계,1,본인이 성서과목을 신청했는데 홍성표다? 오우쉣 도망가~ 우선 사회주의 사상에 찌든 좌파임. 그리고 심각한 컴맹이라 전자출결을 잘 할줄모름.
860,한신,도키와유코,초급일본어회화2,1,"필수여서 어쩔수 없이 들었는데, 별로 추천드리고싶진 않네요.1. 학기중 3번의 보고서를 작성해야합니다 존나 귀찮아요2. 시험 채점기준이 매우 깐깐합니다3.수업듣는 사람들이 죄다 고인물입니다그래도 교수님 재밌고 친절하셔요... 다만 전 개인적으로 힘들었습니다"
861,한신,허난희,글쓰기의기초,5,전 개인적으로 정말 좋았어요. 강의도 유익하고 설명도 잘하시고 과제도 부담없어요. 시험안보고 논증문 비평문 딱 두개만 학기중에 작성하면 되니까 정성들여서 자기만의 글을 쓸 수 있는시간을 가질 수 있답니다.
862,한신,김병구,경영학원론,5,과제나 조별과제가 조금 깐깐하시긴한데 그만큼 교수님이 의욕넘치시고 강의질도 좋아요ㅎㅎ 경영학과 전공분들 부럽더라고요ㅠ
863,한신,제갈현숙,노동과복지,2,전 사복전공 수업을 듣고싶은거지 교수님 개인 정치성향은 정말 알고싶지 않습니다
864,한신,임종대,사회복지행정론,1,정말 최악 그자체... 교수님 이제 그만 물러나주세요.. 진지하게 학점은행제 인강의 반의반도 안되는 수준으로 강의하시는거 학교 이름에 먹칠하는 행동이라고 생각합니다.. 실력좋은데 일거리 없어서 힘드실 젊은 교수님들이나 외부강사들 많으실텐데 물갈이좀 했으면 좋겠습니다..
865,한신,임종대,사회복지법제,1,젊으셨을땐 어떠셨을지 모르겠는데 지금은 정말 최악 그 자체입니다.. 이제 언넝 후배들한테 교수직 넘겨주시거나 최소한 강의는 안하셨으면 합니다... 사회복지사 필수과목을 이런 함량미달 교수님한테 맡기는건 아닌거 같습니다
866,한신,이영수,글쓰기의기초,2,교수님 말씀 하시는거 잘 못알아듣겠음....
867,한신,강은미,성서와평화,3,교수님들께서 돌아가면서 수업해요조는 만들지만 조별활동하는 교수님도 계시고 아닌교수님도 계세요
868,한신,정지영,화폐경제와금융,4,아니다 경제학 기초 베이스 있어야한다. 복수전공 점수 채우려고 들었다가 낭패다.
869,한신,김은영,인간행동과사회환경,5,수업을 위해 준비하시는 모습이 느껴져서 열심히 수업을 듣게되는 수업
870,한신,임종대,사회복지행정론,1,최악입니다 정말 역량도 없고 몇년째 같은자료로 강의하고 기본적인 준비도안하고 피할수있으면 피하는수업
871,한신,백변경희,직업개발및배치,4,솔직히 수업때 본인 썰이나 잡담이 많으시긴한데 그거거르고 들어보시면 잘 가르쳐주시는 편이고 과제나 출결면에선 아주 널널하신 편이에요 시험은 길게 써야 점수받기 좋습니다
872,한신,이인재,장애인복지와재활의이해,3,교수님이 박학다식 하시다는건 확 티가 나긴하는데.. 뭐랄까 본인이 공부를 잘하는것과 남을 잘 가르치는것이 다른 재능이란걸 느낄수 있었습니다..
873,한신,남세현,재활보조공학개론,4,교수님이 열정이 무척 많으신 편이라 성향 비슷하신 분이 들으시면 좋겠지만 조금 널널한거 원하시면 힘들수도있어용
874,한신,도키와유코,초급일본어회화2,3,강의 듣기 전에 이건 일본학과 전공 수업이니 아랫분 처럼 일본어에 대한 지식이 하나도 없으면 힘들어요 잘 생각하고 신중하게 들어주세요
875,한신,김예랑,사회복지실천기술론,3,교수님은 좋은데 과제나 조별이많아서 힘들수도 있어요 그리고 시험문제가 어려운편입니다
876,한신,백변경희,직업상담,5,변경희 교수님 과목은 대체로 출결도 복불복이고 반영도 거의 안하셔요ㅋㅋ 과제없는 과목이 대부분이고 수업도 일찍 끝내주시는 경우가 많아요 그래도 전공지식은 잘 알려주시는 편이라 좋아요
877,한신,백변경희,재활사례관리,5,출결은 그냥 처방전 없어도 미리 연락만 드려놓으면 출결처리 해주세요(출결은 f받을 정도만 아니면 성적반영 거의없음) 과제 없이 시험으로만 학점 매기시고 수업도 늘 이십분 이상씩은 일찍 끝내시는 편이라 널널해요
878,한신,남세현,재활윤리와철학,4,교수님 열정 넘치셔서 좋아용 다만 좀 널널한 과목 찾으시는 분들은 힘들거에요
879,한신,오미정,일본문학길잡이,4,일본 문학에 대해 관심있는 분이라면 지루하지 않을거에요.
880,한신,목승혜,영어Ⅱ,4,수업 재미있어요. 교수님도 강의 준비 꼼꼼히 해오시는 게 느껴져요.
881,한신,"나현기,김남석",채플,1,정말 유익해요. 이것이 바로 미션스쿨을 다니는 맛이랄까...
882,한신,"나현기,김남석",채플,1,가끔보면 사상주입하려고 필수과목으로 넣은건 아닌가 의심될때도있음. 내 50분을 수탈해가는 유해한 시간
883,한신,우승명,사회복지발달사,5,조별과제 개인과제 중 선택할 수 있고시험은 수기로 에이포용지 네페이지까지 보고 할 수 있게 해줍니다
884,한신,도키와유코,초급일본어회화2,4,"일본인 교수님이십니다. 우리를 전혀 한국인이라고 생각하지 않는 말의 속도, 겨우 일본어 좀 한다고 ㄱ오바 싸며 발표하는오타쿠, 빡센 수업보고서 작성까지... 환상의 콜라보에요. 몸이 넘 차가워서 열 좀 받고 싶다 하는 분에게 추천드려요."
885,한신,윤선길,진화심리학으로읽는소비문화,3,점수 잘 받고 싶으면 무조건 앞자리 앉는 걸 추천하니다. 칠판필기가... 휘리릭휘리릭 해요.
886,한신,이성,초급일본어실습II,4,일본어 문법에 기본 지식이 있다면 에이쁠 가능. 문법이랑 단어 달달 외우면 됩니다.
887,한신,허난희,글쓰기의기초,4,무난무난해요.. 다만 지루할 뿐. 글쓰기에 대한 지식은 많이 알아가는 것 같아요
888,한신,"나현기,김남석",채플,3,이제 모든걸 놓겠습니다. 가서 그냥 주무세요 다들.
889,한신,목승혜,영어Ⅱ,4,고구님 엄청 깐깐할 줄 알았는데 딱히 그런것 같진 않음. 적당히 신경써서 수업들으면 다 재밌어요. 나름 좋았습니다
890,한신,이재구,성서와영성,1,성서 진짜 필수라 듣는다...다만 여긴 도망가세요....
891,한신,윤상철,한국사회연구실습2,5,통계학 처음 접하는 사회학과 학생들한테 맥락없이 가르치시는게 있어서 아쉽다. 그냥 기초통계학 교과서대로 진도 따라갔으면 좋겠다. 수리적인 내용 최대한 배제하고 가르치려고 하시는데 차라리 수리적인거를 넣는게 이해가 더 쉬울거 같다.
892,한신,정지영,화폐경제와금융,5,이번 학기에 새로오신 교수님인데 너무 착하고 좋은분이다. 설명도 친절하게 잘해주시고 그렇게 많이 어렵게 가르치시지 않으신다. 경제학 기본 베이스없이 들어도 괜찮을 정도로 기초부터 차근차근 잘 설명해주신다.
893,한신,유순혜,성서와예술,1,1점도 아까움. 출석? 90명 단톡방 파서 거기서 조장만들고 조장이 자기 조 출석한사람 톡으로 보냄. 매 시간마다 만들기 함. 맨날 강의시간에 늦음. 영양가 0짜리 말 존나 많음.
894,한신,신혜정,영어Ⅱ,3,영어를 배운다기 보다는 친목을 목적으로 하는 수업 같달까..초반에 매 수업마다 조원이 바뀌어서 이게 뭐하는 거지 싶었음(후반에는 계속 같이 할 조원 정해주셔서 그나마 괜찮았음)나쁘진 않았지만 이 교수님 들을 바에 다른 교수님 들으세요...
895,한신,오지원,아동문학창작실습II,3,개빡세게 학교다니고 싶으면 들으셈. 쉬는시간 없는 날이 허다하고 수업 10분씩 늦게 끝남. 매주 과제에 지정과제 3개이상 시험도 보고 작품도 써야하고 지정과제는 다 발표해야하고 남들 발표에 코멘트도 해줘야 함
896,한신,이영수,글쓰기의기초,3,시험은 글쓰는 거로 대체됩니다그냥 필수여서 듣는 수업
897,한신,천지현,영어Ⅱ,3,시험 쉬워요 단어시험 두과에 한번씩 보구요다른이야기로 수업을 채우세요그래도 진도는 밀리진 않네요그냥 들을만해요 딱히 유용한 수업은 아니에요
898,한신,이윤선,세계음악여행,5,강의평 보신다면서요 교수님..?정말 재밌고 유익하게 듣고있습니다 어릴적부터 강제음악이론학습에 지쳐 재미를 느끼지 못했는데 음악감상과 유명한 음악가들을 배우면서 예전과는 다르게 재미도 느끼고 너무 흥미로워 항상 졸지않고 집중하는 수업입니다 ㅠㅠ 마지막타임이라 빡세기도 하고 공부량이 많고 스무개 남짓 곡을 외워야하니 힘든점도 있었지만 열정적이신 교수님도 너무 좋고 노래감상도 계속 들으니 익혀져서 쉽구요 무엇보다 정말 교양을 쌓는 느낌이 들어 학비가 아깝다는 느낌이 전혀 들지 않는 수업입니다!중간고사 몇문제 실수 ㅋㅋㅋ해서 학점은 모르겠지만 항상 좋은수업 감사합니당
899,한신,"나현기,김남석",채플,1,"채플은 여전이 유익하지 않은 강의^^ 힘들게 듣고 왜 굳이 0.5학점밖에 안주고 4번이나 들어야 하는지 노이해, 다들 렛츠 재밌다 하는데 그 이유가 다른 강의는 정말 무익하기때문에 그나마 노래부르는 렛츠가 나은거임 둘다 노잼인건 반박불가"
900,한신,천지현,영어Ⅱ,1,"별점 높길래 기대하며 들었지만 수업중 삼천포로 흘러가고 재맸는 이야기 해주신다며 시간보며 1분이라도 일찍 안끝내고 질질끌어주십니다. 중요한건 하나도 재미없고 수업자체가 따분하고 귀에 잘 안들어와서 잠이 너무 옵니다. 그리고 매번 거의 매주 단어숙제와 이주꼴로 단어 퀴즈 꼬박꼬박 봐요^^ 너무 힘들고 괴롭고 영어가 싫다만 조모임은 안하니 혼강인사람한텐 괜찮을것 같네요,,,,,,"
901,한신,김민주,영어Ⅱ,5,난 갠적으로 하는걸 좋아해서 독강들을려고 했는데 이 교수님 수업 들어보니 조별과제 없고 다 갠적으로 수업듣고 과제가 매 챕터마다 있긴한데 별로 없음 혼자 수업 듣고 싶은 사람한테 강추
902,한신,이경옥,인터넷프로그래밍,2,"피말리는 수업, 듣고나면 사람이 바싹 마르는 느낌"
903,한신,?,사랑할때와헤어질때,1,호기심으오 들었지만 최악의 성적을 받았다 50%는 재수강일듯 출석다하고 시험본 내가 에프니까
904,한신,신혜정,영어Ⅱ,2,중딩 조별 수업 듣는 거 같음. 뭐랄까 수업 날로 잘 드시는 듯
905,한신,?,사랑할때와헤어질때,4,목소리가 큰 편은 아니시지만 집중하면 다 들림.무슨 내용인지는 잘 모르겠지만 뭐랄까 읽는 책에 대해 지식 쌓는 느낌으로 나쁘진 않았음. 도대체 뭐가 시험에 나올지는 의문임.시간이 길어서 그렇지 나쁘진 않은 거 같음 아직 시험 안 봐서 긍정적인 걸지도
906,한신,박종훈,성서와평화,5,너무 자상하시고 좋으심 . 잘 챙겨 주시고 억지적인 종교의 느낌도 없음
